Country,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
United Kingdom,15473.0,445,1,70.80000000000001,1,1,1,111,Regular Customers
United Kingdom,13689.0,63,2,34.5,3,2,1,321,Premium Customers
United Kingdom,16465.0,421,2,542.54,1,2,3,123,Regular Customers
United Kingdom,14716.0,43,3,416.72,4,3,2,432,Premium Customers
United Kingdom,17480.0,78,2,882.23,3,3,4,334,Premium Customers
Brazil,12751.0,445,1,268.27,1,1,2,112,Regular Customers
United Kingdom,15041.0,170,2,260.95,3,2,2,322,Premium Customers
United Kingdom,14169.0,431,2,441.91,1,2,3,123,Regular Customers
United Kingdom,14761.0,59,3,418.07,4,3,2,432,Premium Customers
United Kingdom,16998.0,150,4,212.4,3,4,2,342,Premium Customers
United Kingdom,15728.0,380,2,544.6,2,2,3,223,Regular Customers
United Kingdom,14126.0,11,2,606.4300000000001,5,2,3,523,Premium Customers
United Kingdom,14866.0,11,8,890.48,5,5,4,554,Premium Customers
United Kingdom,17161.0,444,1,751.21,1,2,3,123,Regular Customers
Italy,12578.0,21,4,3454.7000000000003,4,3,5,435,Premium Customers
United Kingdom,17840.0,444,1,165.95,1,2,1,121,Regular Customers
United Kingdom,14570.0,281,3,356.95,2,3,2,232,Regular Customers
United Kingdom,15761.0,443,1,37.95,1,1,1,111,Regular Customers
United Kingdom,16857.0,443,1,271.2,1,2,2,122,Regular Customers
United Kingdom,13519.0,78,2,299.41,3,2,2,322,Premium Customers
United Kingdom,13264.0,443,1,657.0600000000001,1,1,3,113,Regular Customers
United Kingdom,18107.0,442,1,116.04,1,2,1,121,Regular Customers
United Kingdom,15140.0,52,8,2342.65,4,5,5,455,Premium Customers
United Kingdom,16856.0,15,3,342.59000000000003,5,3,2,532,Premium Customers
United Kingdom,18193.0,165,3,1019.06,3,3,4,334,Premium Customers
United Kingdom,15476.0,380,4,1315.91,2,4,4,244,Regular Customers
United Kingdom,16298.0,23,6,603.35,4,4,3,443,Premium Customers
United Kingdom,16546.0,291,5,1564.45,2,4,4,244,Regular Customers
United Kingdom,16261.0,17,6,909.71,5,4,4,544,Premium Customers
United Kingdom,16775.0,10,16,2132.09,5,5,5,555,Premium Customers
United Kingdom,14992.0,442,1,193.5,1,1,1,111,Regular Customers
United Kingdom,17134.0,107,3,360.95,3,3,2,332,Premium Customers
United Kingdom,13851.0,96,7,3097.1800000000003,3,4,5,345,Premium Customers
United Kingdom,16531.0,22,11,1894.88,4,5,4,454,Premium Customers
United Kingdom,14875.0,108,3,1465.66,3,3,4,334,Premium Customers
United Kingdom,17567.0,7,9,3282.17,5,5,5,555,Premium Customers
United Kingdom,16140.0,66,3,978.82,3,3,4,334,Premium Customers
Channel Islands,14934.0,82,5,2620.85,3,4,5,345,Premium Customers
United Kingdom,17396.0,149,5,723.75,3,4,3,343,Premium Customers
United Kingdom,14226.0,30,5,1829.49,4,4,4,444,Premium Customers
United Kingdom,17062.0,314,6,816.66,2,4,3,243,Regular Customers
United Kingdom,14094.0,440,1,234.37,1,1,2,112,Regular Customers
United Kingdom,14269.0,439,1,180.33,1,1,1,111,Regular Customers
United Kingdom,13118.0,20,9,2011.91,4,5,5,455,Premium Customers
United Kingdom,14806.0,75,2,162.6,3,2,1,321,Premium Customers
United Kingdom,13281.0,439,1,344.55,1,1,2,112,Regular Customers
United Kingdom,15469.0,50,3,571.0,4,3,3,433,Premium Customers
United Kingdom,17919.0,88,2,817.8,3,3,3,333,Premium Customers
United Kingdom,17315.0,2,41,6992.1900000000005,5,5,5,555,New Customers
United Kingdom,15616.0,438,1,233.76,1,1,2,112,Regular Customers
Finland,12348.0,249,4,312.36,2,3,2,232,Premium Customers
United Kingdom,16211.0,89,2,572.79,3,2,3,323,Premium Customers
United Kingdom,17524.0,361,3,469.1,2,3,3,233,Regular Customers
United Kingdom,17280.0,438,1,118.86,1,2,1,121,Regular Customers
United Kingdom,13139.0,16,8,4316.9,5,4,5,545,Premium Customers
United Kingdom,16362.0,32,6,851.57,4,4,3,443,Premium Customers
United Kingdom,13073.0,411,2,331.43,1,2,2,122,Regular Customers
United Kingdom,14423.0,218,2,162.05,2,2,1,221,Premium Customers
United Kingdom,16269.0,438,1,662.25,1,1,3,113,Regular Customers
United Kingdom,13970.0,386,2,359.35,2,2,2,222,Regular Customers
United Kingdom,17450.0,11,11,3554.16,5,5,5,555,Premium Customers
United Kingdom,15347.0,366,4,687.85,2,4,3,243,Regular Customers
United Kingdom,13386.0,414,2,531.86,1,2,3,123,Regular Customers
United Kingdom,14597.0,11,5,771.81,5,4,3,543,Premium Customers
United Kingdom,17007.0,51,7,847.11,4,4,3,443,Premium Customers
United Kingdom,16198.0,75,2,847.6410000000001,3,2,3,323,Premium Customers
United Kingdom,15871.0,437,1,6.7,1,1,1,111,Regular Customers
United Kingdom,13754.0,152,3,244.2,3,3,2,332,Premium Customers
United Kingdom,14410.0,92,11,2214.83,3,5,5,355,Premium Customers
United Kingdom,13927.0,75,2,652.04,3,2,3,323,Premium Customers
United Kingdom,16237.0,437,1,104.85,1,1,1,111,Regular Customers
United Kingdom,12964.0,437,1,92.49,1,1,1,111,Regular Customers
United Kingdom,13639.0,74,2,959.27,3,2,4,324,Premium Customers
United Kingdom,16148.0,437,1,218.5,1,1,2,112,Regular Customers
United Kingdom,12946.0,437,1,293.8,1,1,2,112,Regular Customers
United Kingdom,13804.0,31,9,2829.22,4,5,5,455,Premium Customers
United Kingdom,16783.0,437,1,376.05,1,2,2,122,Regular Customers
United Kingdom,14843.0,437,1,211.8,1,1,2,112,Regular Customers
United Kingdom,14891.0,148,4,1020.45,3,3,4,334,Premium Customers
United Kingdom,17257.0,437,1,68.35,1,2,1,121,Regular Customers
United Kingdom,14829.0,29,7,1349.63,4,4,4,444,Premium Customers
United Kingdom,14449.0,19,8,2040.81,5,4,5,545,Premium Customers
United Kingdom,14510.0,376,3,686.1899999999999,2,3,3,233,Regular Customers
United Kingdom,13257.0,436,1,81.95,1,1,1,111,Regular Customers
United Kingdom,16489.0,380,2,45.7,2,2,1,221,Regular Customers
United Kingdom,16490.0,436,1,205.41000000000005,1,1,2,112,Regular Customers
Sweden,12661.0,436,1,162.0,1,1,1,111,Regular Customers
United Kingdom,13556.0,429,2,186.9,1,2,1,121,Regular Customers
United Kingdom,14004.0,43,11,4122.06,4,5,5,455,Premium Customers
United Kingdom,13962.0,22,3,245.6,4,3,2,432,Premium Customers
United Kingdom,16368.0,2,3,554.1,5,3,3,533,Premium Customers
United Kingdom,14953.0,25,4,764.95,4,3,3,433,Premium Customers
United Kingdom,13966.0,435,1,263.3,1,1,2,112,Regular Customers
France,12562.0,8,9,3302.64,5,5,5,555,Premium Customers
United Kingdom,16214.0,171,4,1359.95,3,4,4,344,Premium Customers
United Kingdom,14742.0,435,1,507.25,1,1,3,113,Regular Customers
United Kingdom,15736.0,435,2,1324.64,1,2,4,124,Regular Customers
United Kingdom,16958.0,435,1,655.45,1,2,3,123,Regular Customers
United Kingdom,14800.0,48,17,5453.6,4,5,5,455,New Customers
United Kingdom,15960.0,374,4,303.45,2,4,2,242,Regular Customers
United Kingdom,13108.0,373,2,398.3,2,2,2,222,Regular Customers
Channel Islands,14568.0,435,1,838.6,1,1,3,113,Regular Customers
United Kingdom,15243.0,74,2,872.27,3,2,4,324,Premium Customers
United Kingdom,13763.0,63,2,443.1,3,2,3,323,Premium Customers
Switzerland,12457.0,86,3,1215.93,3,3,4,334,Premium Customers
United Kingdom,16044.0,435,1,307.94,1,1,2,112,Regular Customers
United Kingdom,14657.0,18,6,1238.69,5,4,4,544,Premium Customers
Austria,12817.0,281,3,570.98,2,3,3,233,Regular Customers
United Kingdom,17533.0,435,1,34.8,1,2,1,121,Regular Customers
United Kingdom,16306.0,214,7,987.92,2,4,4,244,Premium Customers
United Kingdom,14303.0,407,2,277.94,2,2,2,222,Regular Customers
United Kingdom,17521.0,30,5,1154.99,4,4,4,444,Premium Customers
United Kingdom,13002.0,318,3,387.18,2,3,2,232,Regular Customers
United Kingdom,15261.0,135,4,1335.95,3,4,4,344,Premium Customers
United Kingdom,17360.0,17,6,962.81,5,4,4,544,Premium Customers
United Kingdom,15276.0,66,4,509.85,3,4,3,343,Premium Customers
United Kingdom,15190.0,434,1,634.83,1,1,3,113,Regular Customers
United Kingdom,16606.0,404,2,293.91,2,3,2,232,Regular Customers
United Kingdom,13198.0,10,8,4478.49,5,4,5,545,Premium Customers
Germany,12652.0,331,2,797.53,2,2,3,223,Regular Customers
United Kingdom,18266.0,434,1,251.1,1,2,2,122,Regular Customers
United Kingdom,13380.0,433,1,62.4,1,1,1,111,Regular Customers
United Kingdom,17022.0,31,2,200.3,4,3,1,431,Premium Customers
United Kingdom,13674.0,433,1,183.88,1,1,1,111,Regular Customers
United Kingdom,18270.0,38,3,406.3,4,3,2,432,Premium Customers
United Kingdom,16848.0,53,4,1394.62,4,4,4,444,Premium Customers
United Kingdom,13014.0,11,10,3129.67,5,5,5,555,Premium Customers
United Kingdom,14254.0,433,1,553.33,1,1,3,113,Regular Customers
United Kingdom,15351.0,12,10,2909.2,5,5,5,555,Premium Customers
United Kingdom,13642.0,216,4,364.7,2,3,2,232,Premium Customers
United Kingdom,14310.0,433,1,492.1,1,1,3,113,Regular Customers
United Kingdom,15859.0,432,1,244.16,1,1,2,112,Regular Customers
United Kingdom,14392.0,432,1,206.7,1,1,2,112,Regular Customers
United Kingdom,14008.0,432,1,509.04,1,1,3,113,Regular Customers
United Kingdom,16407.0,13,12,2169.75,5,5,5,555,Premium Customers
United Kingdom,15143.0,226,2,465.68,2,2,3,223,Premium Customers
United Kingdom,13245.0,51,2,766.87,4,2,3,423,Premium Customers
United Kingdom,14462.0,66,12,1815.22,3,5,4,354,Premium Customers
United Kingdom,16312.0,432,1,158.4,1,1,1,111,Regular Customers
United Kingdom,14579.0,432,1,89.66,1,1,1,111,Regular Customers
United Kingdom,15579.0,69,5,846.48,3,4,3,343,Premium Customers
United Kingdom,13326.0,432,1,256.26,1,1,2,112,Regular Customers
United Kingdom,16817.0,3,13,2100.21,5,5,5,555,Premium Customers
United Kingdom,17375.0,199,4,577.61,2,4,3,243,Premium Customers
United Kingdom,15159.0,2,32,16738.420000000002,5,5,5,555,New Customers
United Kingdom,17621.0,21,6,1617.24,4,4,4,444,Premium Customers
United Kingdom,13367.0,432,1,359.4,1,1,2,112,Regular Customers
United Kingdom,16476.0,432,1,290.85,1,1,2,112,Regular Customers
United Kingdom,13441.0,92,2,516.56,3,2,3,323,Premium Customers
United Kingdom,18284.0,432,1,286.88,1,2,2,122,Regular Customers
United Kingdom,14065.0,389,3,720.92,2,3,3,233,Regular Customers
Sweden,12486.0,432,1,765.0,1,1,3,113,Regular Customers
United Kingdom,14353.0,215,3,356.6,2,3,2,232,Premium Customers
United Kingdom,15392.0,5,7,2404.75,5,4,5,545,Premium Customers
United Kingdom,13144.0,333,2,71.6,2,2,1,221,Regular Customers
United Kingdom,15730.0,66,5,1469.86,3,4,4,344,Premium Customers
United Kingdom,15778.0,431,1,282.45,1,1,2,112,Regular Customers
United Kingdom,15346.0,333,3,563.22,2,3,3,233,Regular Customers
United Kingdom,16061.0,431,1,29.75,1,1,1,111,Regular Customers
United Kingdom,13035.0,74,3,649.2,3,3,3,333,Premium Customers
United Kingdom,14314.0,107,2,203.28,3,2,2,322,Premium Customers
United Kingdom,13177.0,65,2,512.2,3,2,3,323,Premium Customers
United Kingdom,18244.0,431,1,265.84,1,2,2,122,Regular Customers
United Kingdom,13964.0,387,2,404.9,2,2,2,222,Regular Customers
United Kingdom,14470.0,12,3,482.39,5,3,3,533,Premium Customers
United Kingdom,14991.0,430,1,186.2,1,1,1,111,Regular Customers
United Kingdom,15490.0,430,1,202.9,1,1,2,112,Regular Customers
United Kingdom,14663.0,430,2,357.43,1,2,2,122,Regular Customers
United Kingdom,16348.0,32,8,1393.34,4,5,4,454,Premium Customers
Spain,17097.0,2,9,988.66,5,5,4,554,Premium Customers
United Kingdom,17657.0,430,1,126.0,1,2,1,121,Regular Customers
United Kingdom,13306.0,430,1,53.65,1,1,1,111,Regular Customers
United Kingdom,15782.0,10,4,1668.5800000000002,5,4,4,544,Premium Customers
United Kingdom,14350.0,274,3,792.52,2,3,3,233,Regular Customers
United Kingdom,16760.0,430,1,228.0,1,2,2,122,Regular Customers
United Kingdom,15857.0,19,2,300.78,5,2,2,522,Premium Customers
United Kingdom,15128.0,60,5,1546.72,3,4,4,344,Premium Customers
United Kingdom,13055.0,78,4,2099.29,3,3,5,335,Premium Customers
United Kingdom,13033.0,357,2,220.55,2,2,2,222,Regular Customers
Belgium,13022.0,430,1,50.3,1,1,1,111,Regular Customers
United Kingdom,15934.0,418,2,357.66,1,2,2,122,Regular Customers
United Kingdom,17429.0,128,5,1190.41,3,4,4,344,Premium Customers
United Kingdom,16437.0,381,2,301.25,2,2,2,222,Regular Customers
United Kingdom,13818.0,430,1,61.28,1,1,1,111,Regular Customers
United Kingdom,14810.0,41,13,2291.48,4,5,5,455,Premium Customers
United Kingdom,17045.0,113,4,499.29,3,4,3,343,Premium Customers
United Kingdom,17008.0,429,1,81.36,1,2,1,121,Regular Customers
United Kingdom,16149.0,5,3,356.46,5,3,2,532,Premium Customers
United Kingdom,15973.0,367,2,195.1,2,2,1,221,Regular Customers
United Kingdom,14339.0,243,2,470.47,2,2,3,223,Premium Customers
United Kingdom,13423.0,429,1,207.08,1,1,2,112,Regular Customers
United Kingdom,17525.0,360,3,641.1,2,3,3,233,Regular Customers
Greece,12511.0,429,1,2496.71,1,1,5,115,Regular Customers
United Kingdom,17249.0,429,1,68.03,1,2,1,121,Regular Customers
United Kingdom,14490.0,406,2,1180.79,2,2,4,224,Regular Customers
United Kingdom,14118.0,429,1,262.35,1,1,2,112,Regular Customers
United Kingdom,12903.0,429,1,785.85,1,1,3,113,Regular Customers
United Kingdom,13569.0,17,4,639.74,5,3,3,533,Premium Customers
United Kingdom,17354.0,51,3,415.36,4,3,2,432,Premium Customers
United Kingdom,14266.0,428,1,40.56,1,1,1,111,Regular Customers
Australia,12393.0,72,6,1877.7,3,4,4,344,Premium Customers
United Kingdom,16980.0,255,3,1122.93,2,3,4,234,Premium Customers
United Kingdom,16411.0,19,4,730.54,5,4,3,543,Premium Customers
United Kingdom,15314.0,199,3,669.08,2,3,3,233,Premium Customers
United Kingdom,16350.0,21,8,1814.11,4,5,4,454,Premium Customers
United Kingdom,15931.0,428,1,199.95,1,1,1,111,Regular Customers
United Kingdom,14358.0,389,2,400.06,2,2,2,222,Regular Customers
United Kingdom,16111.0,428,1,418.83,1,1,2,112,Regular Customers
United Kingdom,15598.0,53,2,521.07,4,2,3,423,Premium Customers
United Kingdom,17196.0,428,1,272.05,1,2,2,122,Regular Customers
United Kingdom,17864.0,13,5,798.99,5,4,3,543,Premium Customers
United Kingdom,15281.0,59,16,6846.21,4,5,5,455,New Customers
Portugal,12811.0,262,4,851.6,2,3,3,233,Premium Customers
United Kingdom,14904.0,2,4,1067.47,5,3,4,534,Premium Customers
United Kingdom,13406.0,427,1,105.0,1,1,1,111,Regular Customers
United Kingdom,14846.0,427,1,183.6,1,1,1,111,Regular Customers
United Kingdom,15708.0,41,9,3121.94,4,5,5,455,Premium Customers
United Kingdom,14127.0,123,6,1489.38,3,4,4,344,Premium Customers
United Kingdom,16579.0,426,1,224.7,1,1,2,112,Regular Customers
United Kingdom,17152.0,195,4,539.6,2,4,3,243,Premium Customers
United Kingdom,15177.0,426,1,401.75,1,1,2,112,Regular Customers
United Kingdom,15645.0,19,3,809.12,5,3,3,533,Premium Customers
United Kingdom,13083.0,4,3,245.88,5,3,2,532,Premium Customers
United Kingdom,14390.0,10,13,4618.13,5,5,5,555,Premium Customers
United Kingdom,15038.0,59,9,758.23,4,5,3,453,Premium Customers
United Kingdom,14571.0,425,1,111.7,1,1,1,111,Regular Customers
United Kingdom,17111.0,47,2,360.66,4,3,2,432,Premium Customers
United Kingdom,16122.0,73,6,545.82,3,4,3,343,Premium Customers
United Kingdom,13362.0,9,7,4718.77,5,4,5,545,Premium Customers
United Kingdom,15277.0,47,2,462.42,4,2,3,423,Premium Customers
United Kingdom,13747.0,425,1,50.4,1,1,1,111,Regular Customers
Portugal,12356.0,246,5,1939.43,2,4,4,244,Premium Customers
United Kingdom,14756.0,15,3,1739.28,5,3,4,534,Premium Customers
United Kingdom,15948.0,8,3,1462.29,5,3,4,534,Premium Customers
United Kingdom,14412.0,43,3,1136.89,4,3,4,434,Premium Customers
United Kingdom,17264.0,424,1,214.38,1,2,2,122,Regular Customers
Portugal,12797.0,366,2,435.43,2,2,3,223,Regular Customers
United Kingdom,16527.0,81,2,1035.19,3,2,4,324,Premium Customers
United Kingdom,14319.0,424,1,473.85,1,1,3,113,Regular Customers
United Kingdom,15834.0,70,6,2784.42,3,4,5,345,Premium Customers
United Kingdom,17004.0,46,4,1293.74,4,4,4,444,Premium Customers
United Kingdom,17273.0,424,1,141.12,1,2,1,121,Regular Customers
United Kingdom,15024.0,10,15,2948.68,5,5,5,555,Premium Customers
United Kingdom,13546.0,12,5,924.64,5,4,4,544,Premium Customers
United Kingdom,17710.0,424,1,200.36,1,2,1,121,Regular Customers
United Kingdom,13912.0,424,1,124.95,1,1,1,111,Regular Customers
United Kingdom,16281.0,72,2,489.9,3,2,3,323,Premium Customers
France,12655.0,424,1,181.7,1,1,1,111,Regular Customers
United Kingdom,13368.0,257,4,878.28,2,3,4,234,Premium Customers
United Kingdom,17094.0,322,2,354.5,2,3,2,232,Regular Customers
United Kingdom,14981.0,246,2,372.92,2,2,2,222,Premium Customers
United Kingdom,14746.0,416,2,80.7,1,2,1,121,Regular Customers
United Kingdom,17708.0,188,4,824.6800000000001,3,4,3,343,Premium Customers
United Kingdom,15208.0,1,6,527.07,5,4,3,543,Premium Customers
United Kingdom,17104.0,424,1,342.28,1,2,2,122,Regular Customers
United Kingdom,14240.0,30,3,1083.34,4,3,4,434,Premium Customers
United Kingdom,13968.0,423,1,78.3,1,1,1,111,Regular Customers
France,12553.0,8,12,3519.07,5,5,5,555,Premium Customers
United Kingdom,14263.0,423,1,322.93,1,1,2,112,Regular Customers
United Kingdom,16263.0,423,1,236.08,1,1,2,112,Regular Customers
USA,12467.0,423,1,132.8,1,1,1,111,Regular Customers
United Kingdom,17944.0,423,1,67.03999999999999,1,2,1,121,Regular Customers
Sweden,12629.0,386,2,635.72,2,2,3,223,Regular Customers
United Kingdom,16643.0,246,2,836.9100000000001,2,3,3,233,Premium Customers
United Kingdom,18239.0,219,6,1591.51,2,4,4,244,Premium Customers
United Kingdom,13792.0,66,3,286.25,3,3,2,332,Premium Customers
United Kingdom,16418.0,45,5,798.94,4,4,3,443,Premium Customers
United Kingdom,16238.0,423,1,63.66,1,1,1,111,Regular Customers
United Kingdom,15134.0,15,10,1484.45,5,5,4,554,Premium Customers
United Kingdom,15356.0,31,13,3183.57,4,5,5,455,Premium Customers
United Kingdom,17814.0,375,2,1308.4,2,3,4,234,Regular Customers
United Kingdom,17580.0,312,4,472.62,2,4,3,243,Regular Customers
United Kingdom,13832.0,19,2,336.01,5,2,2,522,Premium Customers
United Kingdom,16120.0,59,5,1065.27,4,4,4,444,Premium Customers
United Kingdom,17817.0,4,5,498.45,5,4,3,543,Premium Customers
United Kingdom,12900.0,422,1,268.08,1,1,2,112,Regular Customers
United Kingdom,15242.0,422,1,47.400000000000006,1,1,1,111,Regular Customers
United Kingdom,14696.0,4,8,2079.27,5,5,5,555,Premium Customers
United Kingdom,13194.0,136,2,247.9,3,2,2,322,Premium Customers
United Kingdom,14929.0,32,2,698.33,4,2,3,423,Premium Customers
Japan,12798.0,422,1,43.49,1,1,1,111,Regular Customers
United Kingdom,18090.0,422,1,220.65,1,2,2,122,Regular Customers
United Kingdom,17717.0,421,1,261.62,1,2,2,122,Regular Customers
United Kingdom,13395.0,185,3,879.57,3,3,4,334,Premium Customers
United Kingdom,16935.0,382,3,530.86,2,3,3,233,Regular Customers
United Kingdom,17629.0,6,10,1940.27,5,5,4,554,Premium Customers
United Kingdom,17796.0,40,7,1000.74,4,4,4,444,Premium Customers
United Kingdom,15735.0,421,1,293.78,1,1,2,112,Regular Customers
United Kingdom,17751.0,421,1,122.69,1,2,1,121,Regular Customers
United Kingdom,16991.0,421,1,1010.19,1,2,4,124,Regular Customers
United Kingdom,14975.0,57,2,218.35,4,2,2,422,Premium Customers
United Kingdom,15160.0,357,4,451.27,2,3,3,233,Regular Customers
United Kingdom,17823.0,421,2,380.45,1,3,2,132,Regular Customers
United Kingdom,15114.0,30,12,3168.2,4,5,5,455,Premium Customers
United Kingdom,15626.0,75,3,939.16,3,3,4,334,Premium Customers
France,12694.0,70,3,954.05,3,3,4,334,Premium Customers
United Kingdom,14088.0,10,14,17866.07,5,5,5,555,New Customers
United Kingdom,17510.0,25,2,461.34,4,3,3,433,Premium Customers
United Kingdom,18018.0,108,4,92.94,3,4,1,341,Premium Customers
United Kingdom,17202.0,421,1,160.65,1,2,1,121,Regular Customers
United Kingdom,17390.0,421,1,149.29999999999998,1,2,1,121,Regular Customers
